route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
RED-151,1403-Village-Weekday-27,7472400-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143872,RED0039
RED-151,1403-Village-Weekday-27,7472401-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143918,RED0039
RED-151,1403-Village-Weekday-27,7472402-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143915,RED0039
RED-151,1403-Village-Weekday-27,7472403-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143916,RED0039
RED-151,1403-Village-Weekday-27,7472404-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143917,RED0039
RED-151,1403-Village-Weekday-27,7472405-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143873,RED0039
RED-151,1403-Village-Weekday-27,7472406-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143874,RED0039
RED-151,1403-Village-Weekday-27,7472407-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143875,RED0039
RED-151,1403-Village-Weekday-27,7472408-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143876,RED0039
RED-151,1403-Village-Weekday-27,7472409-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143877,RED0039
RED-151,1403-Village-Weekday-27,7472410-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143878,RED0039
RED-151,1403-Village-Weekday-27,7472411-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143876,RED0039
RED-151,1403-Village-Weekday-27,7472412-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143877,RED0039
RED-151,1403-Village-Weekday-27,7472413-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143878,RED0039
RED-151,1403-Village-Weekday-27,7472414-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143876,RED0039
RED-151,1403-Village-Weekday-27,7472415-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143877,RED0039
RED-151,1403-Village-Weekday-27,7472416-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143878,RED0039
RED-151,1403-Village-Weekday-27,7472417-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143860,RED0037
RED-151,1403-Village-Weekday-27,7472418-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143861,RED0037
RED-151,1403-Village-Weekday-27,7472419-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143862,RED0037
RED-151,1403-Village-Weekday-27,7472420-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143863,RED0037
RED-151,1403-Village-Weekday-27,7472421-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143864,RED0037
RED-151,1403-Village-Weekday-27,7472422-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143923,RED0037
RED-151,1403-Village-Weekday-27,7472423-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143860,RED0037
RED-151,1403-Village-Weekday-27,7472424-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143861,RED0037
RED-151,1403-Village-Weekday-27,7472425-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143865,RED0037
RED-151,1403-Village-Weekday-27,7472426-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143862,RED0037
RED-151,1403-Village-Weekday-27,7472427-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143925,RED0037
RED-151,1403-Village-Weekday-27,7472428-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143863,RED0038
RED-151,1403-Village-Weekday-27,7472429-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143866,RED0037
RED-151,1403-Village-Weekday-27,7472430-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143867,RED0037
RED-151,1403-Village-Weekday-27,7472431-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143868,RED0037
RED-151,1403-Village-Weekday-27,7472432-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143869,RED0037
RED-151,1403-Village-Weekday-27,7472433-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143871,RED0037
RED-151,1403-Village-Weekday-27,7472434-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143870,RED0037
RED-151,1403-Village-Weekday-27,7472435-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143866,RED0037
RED-151,1403-Village-Weekday-27,7472436-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143867,RED0037
RED-151,1403-Village-Weekday-27,7472437-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143868,RED0037
RED-151,1403-Village-Weekday-27,7472438-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143869,RED0037
RED-151,1403-Village-Weekday-27,7472439-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143871,RED0037
RED-151,1403-Village-Weekday-27,7472440-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143870,RED0037
RED-151,1403-Village-Weekday-27,7472441-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143866,RED0037
RED-151,1403-Village-Weekday-27,7472442-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143867,RED0037
RED-151,1403-Village-Weekday-27,7472443-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143868,RED0037
RED-151,1403-Village-Weekday-27,7472444-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143872,RED0037
RED-151,1403-Village-Weekday-27,7472445-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143918,RED0037
RED-151,1403-Village-Weekday-27,7472446-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143915,RED0037
RED-151,1403-Village-Weekday-27,7472447-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143916,RED0037
RED-151,1403-Village-Weekday-27,7472448-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143917,RED0037
RED-151,1403-Village-Weekday-27,7472449-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143873,RED0037
RED-151,1403-Village-Weekday-27,7472450-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143874,RED0037
RED-151,1403-Village-Weekday-27,7472451-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143875,RED0037
RED-151,1403-Village-Weekday-27,7472452-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143918,RED0038
RED-151,1403-Village-Weekday-27,7472453-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143915,RED0037
RED-151,1403-Village-Weekday-27,7472454-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143916,RED0037
RED-151,1403-Village-Weekday-27,7472455-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143917,RED0038
RED-151,1403-Village-Weekday-27,7472456-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143876,RED0037
RED-151,1403-Village-Weekday-27,7472457-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143877,RED0037
RED-151,1403-Village-Weekday-27,7472458-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143878,RED0037
RED-151,1403-Village-Weekday-27,7472459-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143876,RED0037
RED-151,1403-Village-Weekday-27,7472460-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143877,RED0037
RED-151,1403-Village-Weekday-27,7472461-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143878,RED0037
RED-151,1403-Village-Weekday-27,7472462-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143876,RED0037
RED-151,1403-Village-Weekday-27,7472463-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143877,RED0037
RED-151,1403-Village-Weekday-27,7472464-1403-Village-Weekday-27,Outbound-RED LINE CASTLE SHANNON VIA BEECHVIEW,0,1143878,RED0037
RED-151,1403-Village-Weekday-27,7472465-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143864,RED0038
RED-151,1403-Village-Weekday-27,7472466-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143923,RED0038
RED-151,1403-Village-Weekday-27,7472467-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143860,RED0038
RED-151,1403-Village-Weekday-27,7472468-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143861,RED0038
RED-151,1403-Village-Weekday-27,7472469-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143865,RED0038
RED-151,1403-Village-Weekday-27,7472470-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143862,RED0038
RED-151,1403-Village-Weekday-27,7472471-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143925,RED0038
RED-151,1403-Village-Weekday-27,7472472-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143869,RED0038
RED-151,1403-Village-Weekday-27,7472473-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143871,RED0038
RED-151,1403-Village-Weekday-27,7472474-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143870,RED0038
RED-151,1403-Village-Weekday-27,7472475-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143866,RED0038
RED-151,1403-Village-Weekday-27,7472476-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143867,RED0038
RED-151,1403-Village-Weekday-27,7472477-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143878,RED0038
RED-151,1403-Village-Weekday-27,7472478-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143872,RED0038
RED-151,1403-Village-Weekday-27,7472479-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143873,RED0038
RED-151,1403-Village-Weekday-27,7472480-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143874,RED0038
RED-151,1403-Village-Weekday-27,7472481-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143875,RED0038
RED-151,1403-Village-Weekday-27,7472482-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143876,RED0038
RED-151,1403-Village-Weekday-27,7472483-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143877,RED0038
RED-151,1403-Village-Weekday-27,7472484-1403-Village-Weekday-27,Inbound-RED LINE TO DOWNTOWN,1,1143860,RED0039
RED-151,1403-Village-Weekday-27,7472485-1403-Village-Weekday-27,Outbound-RED LINE SOUTH HILLS VILLAGE VIA BEECHVIEW,0,1143868,RED0038
BLSV-151,1403-Village-Weekday-27,7472486-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143879,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472487-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143880,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472488-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143881,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472489-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143882,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472490-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143883,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472491-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143884,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472492-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143885,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472493-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143879,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472494-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143886,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472495-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143880,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472496-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143924,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472497-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143881,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472498-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143882,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472499-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143883,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472500-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143884,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472501-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143885,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472502-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143879,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472503-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143886,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472504-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143887,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472505-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143888,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472506-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143889,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472507-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143890,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472508-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143891,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472509-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143892,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472510-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143893,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472511-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143894,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472512-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143888,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472513-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143890,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472514-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143892,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472515-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143894,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472516-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143888,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472517-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143890,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472518-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143921,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472519-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143920,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472520-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143895,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472521-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143896,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472522-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143897,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472523-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143898,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472524-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143899,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472525-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143900,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472526-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143901,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472527-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143902,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472528-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143903,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472529-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143919,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472530-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143926,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472531-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143904,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472532-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143921,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472533-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143914,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472534-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143930,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472535-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143895,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472536-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143905,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472537-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143929,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472538-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143897,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472539-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143899,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472540-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143901,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472541-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143906,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472542-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143907,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472543-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143908,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472544-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143909,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472545-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143910,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472546-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143911,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472547-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143912,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472548-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143906,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472549-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143913,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472550-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143908,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472551-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143910,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472552-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143912,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472553-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143913,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472554-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143908,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472555-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143910,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472556-1403-Village-Weekday-27,Inbound-BLUE LINE TO DOWNTOWN,1,1143912,BLSV0013
BLSV-151,1403-Village-Weekday-27,7472557-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143879,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472558-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143880,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472559-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143881,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472560-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143882,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472561-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143883,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472562-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143884,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472563-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143885,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472564-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143879,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472565-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143857,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472566-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143886,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472567-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143880,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472568-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143858,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472569-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143924,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472570-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143881,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472571-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143859,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472572-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143882,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472573-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143883,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472574-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143928,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472575-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143884,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472576-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143885,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472577-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143854,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472578-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143879,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472579-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143886,BLSV0012
BLSV-151,1403-Village-Weekday-27,7472580-1403-Village-Weekday-27,Outbound-BLUE LINE SOUTH HILLS VILLAGE VIA OVERBROOK,0,1143888,BLSV0012
